,min,Q1,median,Q3,max,ori_mean,filtered_mean
MYL9,0.0,0.3895668117627256,2.2357270598380583,5.329033798345672,10.728345714710976,3.0641830649675175,3.0641830649675175
MYLK,0.0565835283663675,0.9467272133566248,2.2063094794959657,4.051365033742815,8.552092672771614,2.647315734991916,2.647315734991916
MYO10,0.0,2.493771564676569,4.09549949392642,5.051045454160938,8.13427228761681,3.6656832601851668,3.6656832601851668
NCAPD2,2.594548549550354,5.887036801891929,6.3947198212913765,6.860962781843933,8.602513297451836,6.324072512934273,6.357377693046391
NCK1,0.1763227726404629,4.497771779000147,4.794415491654437,5.151776115368335,6.752882366273092,4.798155580016309,4.8212945086849945
NCK2,0.01435529297707,3.9641675051461096,4.475732848132665,5.076065332725689,7.199672344836364,4.45290616184363,4.522235074271978
NCOA3,0.9107326619029126,3.1838832951935845,3.685933180423712,4.361414270778348,7.691883071796735,3.8022605416631685,3.775484747807075
NENF,2.957914598632985,4.8820303471129884,5.344828322295718,5.797012977836145,7.317774372804099,5.306584597372311,5.32922406803625
NET1,2.0874628412503395,4.241839578600146,4.994352993123222,5.852120982764141,9.014634252515592,5.062872009933816,5.051922379057704
NFATC3,0.6415460290875237,2.7650039533897344,3.2318929573346624,3.77794502426422,6.025471814621179,3.264857511537839,3.257556631750358
NFATC4,0.0,0.5360529002402097,2.2203299548795554,3.895028052366417,7.701895550457931,2.4111106988692548,2.4111106988692548
NFE2L2,2.9763636357327616,5.329120242966299,5.821710192485754,6.237018587875687,8.571676809970931,5.7874654909969445,5.78091232496846
NFIL3,0.1763227726404629,3.000900557763802,3.555202503369639,4.154614929595672,8.033037497162962,3.581935860589541,3.560582627967692
NFKB2,0.8237493603082727,3.6270227509409105,4.380936156352825,5.167015377805655,7.886854944198882,4.395026617928412,4.39522037783354
NFKBIA,2.3132458517875616,4.878602350569642,5.511900736126353,6.228385795398822,9.720774374825378,5.604713312138075,5.579654789079261
NFKBIB,2.077242998932461,4.2301645394772756,4.627602588496996,5.0380409869026215,7.706392409670114,4.636079931137881,4.647360456811258
NFKBIE,1.1309308698264486,2.503348735167504,3.0250277058220094,3.6806036123134973,7.387758869061035,3.122956648114591,3.094254502781379
NGRN,3.8379432418910273,5.850436802352418,6.305057954187539,6.729654670072764,8.995541049707274,6.2702221332599315,6.284376900335363
NIPSNAP1,1.0214797274104517,5.558419518373353,6.0650120860640016,6.612499132736728,8.612647377658316,6.033956755761717,6.049440044497862
NISCH,1.819668183496456,4.328225280110564,4.855740570205177,5.295905779659714,6.885696373339395,4.788654958201491,4.814673274071185
NIT1,2.422233000683048,4.573495333559775,4.895301318169336,5.2502036564992975,6.951401291674311,4.89296689280012,4.895768215485021
NMT1,3.76659516172927,5.43646167432904,5.7734689037967115,6.05701691655751,7.3275077345872095,5.744139739609577,5.755847804224088
NNT,0.0565835283663675,4.152993921203122,4.917908994918226,5.599317793698226,7.387500406480984,4.704387456021617,4.884183942754276
NOL3,0.3334237337251918,3.7398468890675334,4.5065256394237405,5.0962323616803245,7.07873790918186,4.330917026628054,4.461185844857747
NOLC1,2.8094144442358986,6.101870622571119,6.581803148516525,7.04496778505669,8.517433184071688,6.552399279878508,6.567180664100394
NOS3,0.0,0.2016338611696504,0.7697655357370751,2.5891193129294265,7.055173958111697,1.546566667493827,1.4831235030400223
NOSIP,3.944858445807539,5.601176224516119,5.9647451654832215,6.3769930019751735,8.134477660767928,5.992508521360244,5.984329592873444
NOTCH1,0.0,2.1795004734977206,3.1118657225690534,3.8507488415029028,8.277194395034858,3.026621873631591,3.012798273723307
NPC1,2.364572432295856,4.2094305035951916,4.730094827032325,5.431036647542808,8.194953795933834,4.860785376978871,4.811433385775559
NPDC1,0.0,3.568621290080846,4.97452201485682,5.826802684285827,7.834091759374495,4.491971620847238,4.491971620847238
NPEPL1,0.2868811477881615,3.3056023250364395,4.146083500370335,4.7131446456261,7.008988783227255,3.969446938905467,4.0104518636178055
NPRL2,0.0840642647884745,3.817367369767301,4.177120282418153,4.548590725856354,5.7527485914071335,4.135839115604838,4.171765888016401
NR1H2,1.819668183496456,4.512226886513957,4.95373077470086,5.395234181682942,6.7899900186681,4.907078609998206,4.93580103452422
NR2F6,0.3103401206121505,3.5270052123709155,4.121843345941412,4.647602242917181,6.763145958149476,4.0706566109593245,4.088242382550228
NR3C1,0.01435529297707,3.0763873075222636,4.01613722277469,4.785941949329983,7.46115198997535,3.7438618823609624,3.9239440459769543
NRAS,0.5558161550616396,4.594846255137139,4.990499326914691,5.435795225498909,8.921275646839751,4.979545111061464,5.005710931444775
NRIP1,0.0,2.2410768525702824,3.168321115739723,3.9485999405155847,6.569551851083613,3.0004823992490075,3.0004823992490075
NSDHL,1.15704371014558,4.304875911510138,4.778734148385231,5.2219734787652765,7.49105137636412,4.77082350859958,4.772439658156026
NT5DC2,0.3219280948873623,5.538069465867089,6.246408074731347,6.868421241528911,8.973697366305352,6.122864107250368,6.217635004945772
NUCB2,2.0942360698457656,5.000787688490397,5.72328550477764,6.470740205921192,10.184007481816824,5.778351616542883,5.736337855080365
NUDCD3,2.4436066514756147,4.965553379558028,5.428276258775691,5.867216948762522,7.356319909711718,5.389371414989143,5.405224128471733
NUDT9,0.0,3.8733208108966446,4.30451030283303,4.661778076665374,6.903399862923416,4.2664018901777325,4.280225575528014
NUP133,1.6182386555954549,3.9469642290488918,4.284291978895391,4.654635836729173,5.79259510251225,4.292102336903543,4.3062017671025234
NUP62,2.560714954474479,5.473704590955734,5.917073657939081,6.360188638001481,7.588789578832632,5.885901108794785,5.898019219105566
NUP85,3.996388746447621,5.420717917881044,5.790902327308835,6.161937609360144,7.5915597458278015,5.780744686935203,5.787927359125541
NUP88,3.5096958419333872,5.050929858769903,5.477029325757737,5.838510289582639,7.438292851579147,5.440127529648556,5.437077490963573
NUP93,2.937344392150232,5.64939985254495,6.0955021319792415,6.480951439085887,7.965322548367254,6.0529918537573995,6.063434943636772
NUSAP1,3.594548549550354,6.252476214135217,6.738159754040091,7.256586101906588,9.221103725367875,6.699957058317635,6.740621781477232
NVL,2.8439838440483265,4.076813885158802,4.4518704412120265,4.831623336731109,6.758889432720965,4.47357292844767,4.456571235066468
ORC1,0.4750848829487828,3.045267420585664,3.6593509351035554,4.240313723942479,5.569855608330948,3.5937142028110163,3.6147755346735813
OXA1L,3.776103988073164,6.100188898753963,6.450138994894008,6.78963096447087,8.821805864381611,6.425514333071616,6.433001967980683
OXCT1,0.0,3.772930884672375,4.674677662352593,5.351907722728362,7.998308350354287,4.385884934686272,4.648686326664838
OXSR1,1.4276061727818994,4.18308929662164,4.596338740930816,4.9899330684914736,6.562700349963971,4.5915230949968615,4.599489245293711
P4HA2,0.070389327891398,3.4844360110380235,4.592145602925257,5.541945936474993,9.015247773698936,4.348508693449553,4.348508693449553
P4HTM,0.0,3.1517774834351293,4.068670810665099,4.717676403533503,6.122051447713891,3.7186456869981237,4.023503773667686
PACSIN3,0.0976107966264223,3.477675581678299,4.586460745429693,5.206128559636481,7.170225531605026,4.22238338234305,4.370478985381223
PAF1,2.2016338611696504,5.2777047603336005,5.633431093259912,6.044557900607107,8.873167236153938,5.653233972387127,5.640272084681293
PAFAH1B1,3.485426827170241,5.296273531209934,5.772413168447878,6.15005187131287,7.208868370672949,5.714684828839242,5.726263900994521
PAFAH1B3,0.2141248053528473,5.251806946901557,5.819029313983041,6.376645135758268,8.731522691243395,5.802890048789261,5.820004636805465
PAICS,3.305970520984386,6.529932136880718,6.990386362336299,7.383229057661827,10.561574355192748,6.958181206118173,6.971837904514456
PAK1,0.3103401206121505,4.29682095163063,4.963472938327099,5.4960947834326,9.035981240389605,4.800472345711423,4.927064120878877
PAK4,0.765534746362977,4.439290566062624,5.127624780747075,5.660138290845729,9.674986679458115,5.047494238840992,5.073869377181946
PAK6,0.0,0.2509615735332188,1.3868083092789427,3.0570167701724817,5.778734244117836,1.7151666170442283,1.7151666170442283
PAN2,1.459431618637297,4.1979027268516385,4.820178872027835,5.480184262619785,8.066896443136237,4.835578210572443,4.839998914933223
PARP1,3.854993016757,6.32710343375304,6.862822101715357,7.407457660944184,9.211815306441354,6.866143015839599,6.89749920332663
PARP2,2.769771739249448,4.887646357958134,5.329840998161185,5.743757280943344,7.36562255611334,5.319210411643614,5.326574138665127
PAX8,0.0,0.38680301463547667,1.3757104362218446,2.401901537106756,9.545698147275989,1.856599003996686,1.4182700919426872
PCBD1,0.2387868595871164,5.274820412017236,6.276217116117136,7.017615747288348,9.27325944166767,6.053768820356161,6.179135660076992
PCCB,2.104336659814736,5.069530325162305,5.521359954473628,5.916893750288044,7.561478891501007,5.467151841262101,5.483273878744427
PCK2,0.0426443374084937,4.045923390018174,4.832631890314852,5.757544233098885,8.088523256616632,4.898787592570671,4.905734864752592
PCM1,2.523561956057013,5.011998943207048,5.52841496309145,6.095126319720451,8.402969402707894,5.555970654329845,5.556013012166611
PCMT1,3.4802651220544627,5.785745413244754,6.201143568815455,6.595108086544205,8.250914215381956,6.170880795335961,6.1807196440590655
PCNA,4.523561956057013,7.592475721638622,8.114439472148845,8.602271980592915,10.1879705919842,8.047536527849246,8.079170424041601
PDGFA,0.0,1.3117738856111458,2.942044954566767,3.957679745040067,8.19692173382033,2.7593126650821427,2.7593126650821427
PDHX,2.3673710656485296,4.2486860276259755,4.602881354691053,4.982878428619182,9.640371482868703,4.636655038416423,4.605038180028
PDIA5,0.0976107966264223,3.98390301148261,4.579542224936903,5.200357969554395,7.9949756417047055,4.55533048096154,4.577298514146214
PDLIM1,0.0,4.59857306132497,6.314152511590951,7.163497459508164,9.83385465209584,5.715799382996571,5.996521941538473
PDS5A,2.0250287944915226,4.499844935042438,4.880685192801316,5.261624826389571,6.2866963645614105,4.8766278561677066,4.888216931242529
PECR,0.0,2.67749995901042,3.3943767818525155,3.9804821385014857,6.674404153937691,3.250177410283554,3.3508332162133243
PEX11A,0.0,1.922197848396367,2.381283372503784,2.821710215034674,5.512858954449976,2.327006103091637,2.396682061663329
PFKL,1.298658315564515,5.7305667956860376,6.277333897432364,6.723591933654074,9.467931546026287,6.20218265754668,6.228784000535274
PGAM1,4.931683057059805,7.9916671275723665,8.55311086403712,9.034193524316095,10.718875314960192,8.51501572711074,8.528490927383617
PGM1,0.0840642647884745,4.449891359709167,5.184669167912347,5.804645928560831,7.898026915667519,5.020636930763732,5.135932126345717
PGRMC1,0.2750070474998698,5.925228031259591,6.464749936691666,6.946902864497389,9.145830274966013,6.370642153291015,6.4258814171547245
PHGDH,0.3448284969974411,5.833203321742521,6.950643175450621,7.928206808084812,10.560332834212442,6.579924547428231,6.921706351495302
PHKA1,0.0,1.9736103979480322,2.7548875021634687,3.3226444075861616,5.726558779104974,2.5350299921835133,2.5350299921835133
PHKB,2.266036893995317,4.437959973142761,4.927180974465603,5.390684688006473,8.00337736020232,4.912209785533791,4.915258895082106
PHKG2,2.469885976274464,4.474436043252266,4.819920860370108,5.11092639241333,6.934634441094905,4.792294033031259,4.801762421307442
PIGB,1.5210507369009632,3.050500908639907,3.45746281520249,3.8747969658986654,5.956521363333119,3.447772498456572,3.4494997252447797
PIH1D1,3.875780063068488,6.0862935003538805,6.511357165170947,6.904965176589445,8.16183730806725,6.48574064718523,6.50126837999774
PIK3C2B,0.01435529297707,1.730065586683243,2.541017023527788,3.360715297262391,6.293333695306461,2.5668436116244426,2.561512438400291
PIK3C3,2.035623909730721,3.7360633230199785,4.244886858460241,4.725468435350167,7.263691734272036,4.234273170948112,4.225963126231131
PIK3CA,1.6369145803558778,2.9914065395590064,3.3298409981611847,3.7376819068650056,5.821199978056451,3.3685448400504923,3.3636601194125912
PIK3R3,0.3219280948873623,1.9963751075762213,2.7729409518132693,3.7894649765633783,6.959886048294302,2.948643178503735,2.942904633625637
PIK3R4,2.853995647176393,4.364222093501703,4.651338651881343,4.94626298433245,6.076601848618572,4.647191356537737,4.650105234979689
PIN1,3.1473066987802936,5.829849559844691,6.301038559847555,6.789008184106724,9.10598705607211,6.281795666600405,6.296399636067593
PIP4K2B,1.6735564239901446,4.043516305147737,4.510960670405938,4.938520528402852,8.032486597873813,4.499426686819197,4.486220966347712
PKIG,0.0426443374084937,3.2927794928818006,4.202806886343671,5.048195666989623,9.12458662228021,4.077620956997732,4.1488406631891
PLA2G15,0.9560566524124028,3.0772399561662214,3.636334485816819,4.154006881655722,6.293885430302371,3.651322078480149,3.651655814369532
PLA2G4A,0.0,0.2016338611696504,1.5084086000304113,3.1292717451774594,8.24830712008724,1.8415710639135634,1.8324054901565194
PLCB3,0.8237493603082727,3.6510509192411655,4.273142425159048,4.748326879096147,6.21003812347289,4.149533911394792,4.199747247655934
PLEKHJ1,2.2172307162206693,5.592307318166419,6.06824079722736,6.5616693747793935,8.699329525673157,6.048256770758439,6.064384953994413
PLEKHM1,1.4059923596758368,3.261530815243406,3.6667565918848033,4.186258762135373,6.496334513417112,3.7080586695957853,3.701257427454798
PLK1,2.127633279725874,5.802645252306272,6.306334595847753,6.719696825865304,7.931801228419244,6.190244887897048,6.258861649904253
PLOD3,1.782408564927373,5.145269683800903,5.885570319236785,6.627788342491936,9.770118753458066,5.886595276165062,5.902187798366745
PLP2,0.0840642647884745,6.490248245830206,7.229249350652763,7.839075787945557,10.09895321814813,7.008769542665437,7.189961580357524
PLS1,0.0840642647884745,2.410747649552206,3.5160129422851494,4.536829377957165,7.600135922110396,3.4623180507209717,3.4623180507209717
PLSCR1,0.0,4.519162801554071,5.321386881266543,6.09850581108713,9.478446063635571,5.210889606319719,5.353660350168714
PLSCR3,0.7570232465074596,3.794925524010449,4.462050982310862,5.1039155658513975,6.978538869710446,4.398452192075105,4.407835159134126
PMAIP1,0.0,3.607626220845488,4.574400464828895,5.517983179149358,9.141928305250667,4.464993924514275,4.5639924078396925
PMM2,2.4195388915137843,4.8414689453825694,5.202221783092259,5.568260114742136,6.910252962799278,5.203323511032197,5.207219924963643
PNKP,2.7398481026993275,4.929672647016888,5.408541792401689,5.793700484466791,7.237640195035385,5.3446165022994885,5.375833244435188
PNP,0.5459683691052926,5.6363345149497075,6.221483601867577,6.859715349763316,9.51886949453659,6.179112551112538,6.242666033004547
POLB,2.8639384504239715,4.390598782542589,4.8427225414582535,5.299940316245919,7.348728154231077,4.877403306544858,4.855192717054052
POLD4,1.811471030529836,5.0233594758393805,5.746176121284199,6.442735552388316,9.545331336675954,5.691329489451462,5.715747059947482
POLE2,0.6135316529179271,3.4276061727818994,3.9781953392578506,4.528726947362681,6.408032466130653,3.919194519504269,3.938175264869252
POLG2,1.9107326619029128,3.7668594864261755,4.249445141686563,4.714105739403107,6.904604518171173,4.229950249185433,4.232655234207118
POLR1C,2.8011586560936985,5.1669162096430625,5.55734878499457,5.8896540252984355,8.179361757050403,5.541973970079548,5.547334754081378
POLR2I,4.570462931026041,6.555585815440249,6.91563980451926,7.303072879598335,9.68949136727446,6.944461211370634,6.945582386440289
POLR2K,4.739848102699328,6.3617245005074174,6.673556084787365,7.047032929794269,9.165836587296567,6.704064905464119,6.696261857443836
POP4,3.258518924711301,5.579919238460778,5.9096504747083936,6.313744580774339,10.133270674627736,5.940704310927646,5.926622986926866
PPARD,0.0840642647884745,3.187845441897358,3.739848102699328,4.398658165969181,6.317050763990991,3.767846949870335,3.802206401890674
PPARG,0.0,0.4854268271702416,2.4513865222202624,4.6015468378002655,7.66426949231891,2.6750421682393473,2.6750421682393473
PPIC,0.0,3.312519418993709,4.917431755390104,5.735657082929382,8.20945336562895,4.24052999933817,4.24052999933817
PPIE,3.494415610397496,5.3876726891399285,5.8117276920356815,6.154919251384301,10.90621417375934,5.7871695507408925,5.747027930241827
PPOX,1.9068905956085185,3.502075956045791,3.9054470984285805,4.336992657573178,6.678916986679839,3.933834060871499,3.9165356392943593
PPP1R13B,0.0565835283663675,2.321928094887362,3.0223675398553773,3.72655808496243,6.992768430768924,2.986444601979977,2.9761118359574525
PPP2R3C,2.38404980679516,4.227278994468321,4.64443303708291,5.150344223562817,7.684608375934212,4.684351372607607,4.6618785773380536
PPP2R5A,1.7949356628035362,3.5867643683826347,4.0522419811811385,4.501435355440703,7.178415874383041,4.047450605602909,4.048682257391388
PPP2R5E,0.1763227726404629,3.6005076453457856,4.029452615283865,4.4672777134747985,6.125155131322289,4.030414489668016,4.039457213217038
PRAF2,0.0285691521967709,2.828324509960586,3.94016552590005,4.9127670900164855,7.252665432450248,3.7834339276533786,3.7834339276533786
PRCP,0.1505596765753814,5.317043085104877,5.929790978307297,6.627675762002182,8.653633311386255,5.867806874450817,5.923204663941205
PRKACA,2.3132458517875616,4.822601326149947,5.32534952455462,5.795974413926081,7.41006969175638,5.28400444873784,5.297925662461599
PRKAG2,0.070389327891398,3.18269229751619,3.942983598187102,4.609988034539124,7.797402141631398,3.814142353152434,3.9159496790843322
PRKCD,0.0976107966264223,3.631102871157047,4.313971188721924,5.065969974525698,7.791293148592206,4.367100760483361,4.376146746379658
PRKCH,0.0,1.323350553285073,2.724648620751792,3.8132598816425505,7.512621961424247,2.639159738160133,2.639159738160133
PRKCQ,0.0,0.01435529297707,0.20787933326124886,1.4019015371067556,5.999323578150824,0.853676813021897,0.6778021898548569
PRKX,0.01435529297707,2.6011018357852747,3.299391020066764,4.014578413157537,6.682713739795087,3.2495191739676876,3.3044154093376275
PROS1,0.0,0.8718436485093178,2.2957200323961806,3.8902029133766827,7.18159953482323,2.484262845136265,2.484262845136265
PRPF4,1.4854268271702415,4.574404213685562,4.960697039304312,5.364484815761282,6.803485375595953,4.9329812321975455,4.9472795666967055
PRR15L,0.0,0.1110313123887439,0.2630344058337938,1.9250415458625314,8.578410433052632,1.3800251024597308,0.6857188242125353
PRR7,0.070389327891398,2.0729625069416038,2.8186428219486235,3.468583317006828,5.561020577829269,2.764127429979818,2.764127429979818
PRSS23,0.0,1.9240961225287543,4.946959263250821,6.600123265199689,9.7796044601784,4.4448735694312225,4.4448735694312225
PRUNE1,1.922197848396367,3.308156423304919,3.8021928462643135,4.283366177286082,7.898631616422826,3.8411831297587806,3.82107514887224
PSIP1,0.7907720378619999,5.241635850546362,5.947666137859816,6.638527186550957,10.119978609654876,5.950730695226819,5.964827981429563
PSMB10,2.6229303509201767,4.823239573989873,5.386983249675147,6.046414585348993,8.252760032302149,5.445233544578822,5.445254714644632
PSMB8,0.0,4.761927475356563,5.98606934329128,6.786260659275046,8.863845554122705,5.45279563683186,5.900700038469786
PSMD10,3.304511041809953,5.429113516346776,5.812498225333564,6.208868212527001,7.867711174477977,5.820138307446492,5.826594905072174
PSMD2,3.3673710656485296,7.535430757624963,8.037409676284469,8.50087143709639,11.09453959091912,7.983763756145438,8.012689724309995
PSMD4,5.764473550992666,7.329503699218217,7.671080944196433,8.000323897352462,11.108524456778168,7.689846143704245,7.6768636495218905
PSMD9,3.20006486151431,5.552592033061334,5.9000214215221884,6.1954455388435905,8.078417701647332,5.8609150832228885,5.874695351354958
PSME1,4.228049047884462,6.959594756289786,7.534924292458726,7.974527344635082,9.8815881515204,7.450858373783099,7.467062450113255
PSME2,5.672990993827748,7.253892058325256,7.743857316980941,8.193155565186345,10.125542622718385,7.722407336574657,7.7189693747919055
PSMF1,2.62993940943954,6.220522462619304,6.660423820779718,7.1254130017813075,8.370600232267726,6.63473778208356,6.6551648485976225
PSMG1,3.71699089440494,5.549052930589651,5.9737247424953495,6.373734816611558,7.977108163866296,5.952510635068051,5.958426098283433
PSRC1,0.0,4.17232682547107,4.747113190138267,5.352965683335142,7.595593169744556,4.678516294034571,4.711076295704565
PTGS2,0.0,0.0840642647884745,0.5508922620834661,1.9954430787704422,8.57565269152543,1.3528658777972342,1.0403837802204106
PTK2,0.1634987322828795,5.339850002884624,5.886550064882398,6.374821904107216,7.833143096358337,5.527977130455987,5.96538701144798
PTK2B,0.2986583155645151,1.875780063068488,3.025914426917619,4.3636964577805655,8.286742562586964,3.2578226369864667,3.2578226369864667
PTPN1,2.364572432295856,4.563615741439726,5.04220656012069,5.50874544988224,7.95355626337201,5.046036025241717,5.042572195090946
PTPN12,1.38404980679516,4.5914095607689625,5.261892699834691,5.760021293125106,7.73159057159445,5.07776226245494,5.197328503891891
PTPN6,0.01435529297707,1.4489009511451278,4.207437734382278,5.063071449842679,10.10446771264136,3.678517178266134,3.678517178266134
PTPRC,0.0,0.070389327891398,0.137503523749935,0.4436066514756146,9.57034907749318,1.0718550656791,0.16644384445302465
PTPRF,0.0,4.824635703417082,6.03826015764354,6.800703085858217,10.011506820396688,5.4584460746281325,6.010773280115937
PTPRK,0.0,3.1097767936970877,4.341274008127515,5.0969774828202645,7.172127436878001,3.9060138159101028,3.9060138159101028
PUF60,2.9891390073682333,6.669060606855188,7.073284687884543,7.490689572987736,9.08666701791074,7.051990651138715,7.061449494102848
PWP1,2.2234225499349374,5.0423159047615265,5.405141372748991,5.722807409977149,6.969587980897279,5.368704259926719,5.3789221199339945
PXMP2,1.7739963251111732,4.247926913564559,4.793635609356297,5.294804484891639,9.392854039872873,4.759127069292651,4.760770369532271
PXN,0.4750848829487828,4.95489371329048,6.103287426872736,6.899959698657929,8.518967819660219,5.80411736831272,5.9113557032976685
PYCR1,0.2387868595871164,5.746043907851531,6.390082786873309,6.994042232945571,8.757056592438673,6.243318372150973,6.374986623842622
PYGL,0.0,3.5701515162210438,5.738227172527237,6.698495819090448,8.82244336468623,4.998832081826253,4.998832081826253
RAB11FIP2,0.2750070474998698,2.191404080060013,2.7048702675813088,3.1415955842412737,5.265286857565172,2.674221769693214,2.670475686839213
RAB21,1.3504972470841332,4.323549910750328,4.737957080888551,5.0787378618214705,7.09876903815488,4.683289010246805,4.709429108093889
RAB27A,0.3561438102252753,2.783455511958019,3.5084280955254554,4.298831512183666,7.600581978500909,3.580683744586614,3.5387461621934406
RAB31,0.0,1.1763227726404628,3.4613855505442253,4.846367145808287,7.769176663489137,3.1757948630162685,3.1757948630162685
RAB4A,0.0,4.05679982338683,4.561020545464198,5.03331225038521,6.471350063378523,4.375280879927377,4.578822707461278
RAC2,0.0,0.9745152532549602,4.033863183012081,6.2446484050832645,9.648375559405954,3.903459807311165,3.903459807311165
RAD51C,2.568032104771279,5.025471610537545,5.502552949867447,5.993503980303469,8.586764743355142,5.4758662879569,5.49222769723874
RAD9A,2.127633279725874,4.207697629032928,4.636914114229239,5.110713207597107,7.303415462685624,4.656957469112045,4.656794595763797
RAE1,2.646162657157894,5.095818944413569,5.473785596694342,5.845489789253352,8.373300196608389,5.471766251876465,5.469147971257269
RAI14,0.0,2.975905054920542,4.515384460636948,5.603100033877327,8.50438204203692,4.126924622640362,4.126924622640362
RALA,2.6644828403646823,4.590511990181892,4.976819233559606,5.398564439513278,7.068993188613084,4.983096643249079,4.986207011357217
RALB,0.4436066514756146,4.9024350357187005,5.558267114234379,6.0619380192916505,8.228289605309342,5.413340589188176,5.501096842652041
RALGDS,1.3391373849195856,3.9124055121637387,4.517274455221509,5.096029587400608,7.690766272638241,4.509802460965497,4.5097535040438546
RAP1GAP,0.01435529297707,0.7048719644563528,1.891413946037447,3.088733566323646,6.718772591827187,2.0711813300853907,2.0711813300853907
RASA1,1.516015147003665,3.589163862972848,4.09296844739829,4.640967910449898,7.329661814928992,4.17068925965756,4.13837414436395
RB1,0.0565835283663675,3.454175893185802,4.046578300581155,4.587511066586843,6.45335295377561,3.9336854854338528,4.008607272182883
RBKS,0.0285691521967709,1.336274879733701,1.9297909977185967,2.6223415173713205,5.7366048753142485,2.0298646387455768,1.9901397643361909
RBM15B,0.8875252707415875,3.707911174958458,4.113949941067403,4.487518479192178,5.884597920990064,4.079223388655223,4.094311837495054
RBM34,3.534808661231747,5.371383823606924,5.69446219534657,6.022525965374885,7.197609878379472,5.705572469581914,5.706790478944316
RBM6,2.967168607532628,5.017029220617151,5.456641664866735,5.902674759837006,8.159467729266765,5.4613675721794825,5.458070457927866
REEP5,0.5849625007211562,5.586839500923313,6.139448213483416,6.588002058370396,8.551516017628014,6.04955628342077,6.071194702386071
RELB,0.0565835283663675,2.352616780143206,3.1842794214137617,3.9959364910672575,6.894332742277694,3.1676910286763333,3.162359638528119
RFC2,2.211012193485512,5.413458568835813,5.851124357474767,6.25309108061837,7.397888508130764,5.770644273669682,5.812678059867354
RFC5,2.063502942306158,4.660493777052364,5.066303200788225,5.475165960561853,6.710944154575872,5.057130774462818,5.083173525857094
RFNG,2.0,3.9972890079182863,4.427606017020423,4.816855049868897,6.524032323405924,4.404348137949913,4.413273675030416
RFX5,0.5160151470036647,4.524812246607999,5.00517453456039,5.5755385277357945,8.127684862579478,5.040571878174769,5.044693935164413
RGS2,0.0285691521967709,2.006297185223202,3.023255352300303,4.407682948641416,9.947432389471365,3.275983279364351,3.2094283649165347
RHEB,4.291308859828971,6.503069816761102,7.00382706059364,7.462768035862748,8.974730055222093,6.957667709865109,6.968214993459572
RHOA,4.945794956740061,8.113703063709483,8.531361916950226,8.872855632408406,9.975704694255151,8.470061823864729,8.492588392294898
RNF167,3.6392321632492775,5.950176762635141,6.341184991342008,6.72444505395595,8.147968053783556,6.298015992162969,6.310428845705878
RNH1,3.2265085298086795,5.999830180547167,6.448567212297313,6.9180306551512,8.642484978057139,6.4474252358337125,6.459888300362872
RNMT,0.6135316529179271,3.9018322452366854,4.287619854990911,4.74294708971404,5.992541859109112,4.312104438009441,4.317395672322877
RNPS1,3.6380738371807184,6.908476221378384,7.249776928125851,7.579994687288195,9.126472177660284,7.2350660534768005,7.237509586560056
RPA1,2.1210154009613658,5.036723055784616,5.4805853394248505,5.880624274753244,7.039467438278527,5.4400427363669275,5.454352592382109
RPA2,3.1842802944193824,5.383789739201244,5.877743728358041,6.301037980471036,8.595891493782197,5.827673449666621,5.8361550802469955
RPA3,3.218781167784069,5.541793563261701,6.0601554588002085,6.460373058936347,8.293931398695719,5.996330970211753,6.0071124218089595
RPIA,1.6415460290875237,4.199082366327023,4.66561837229816,5.173026208925211,6.968781973830046,4.706502717374669,4.701467011051104
RPL39L,0.0,3.5335048446695145,5.121221464010368,5.927598277574949,7.879031795809462,4.390411370348151,4.390411370348151
RPN1,4.216454865144756,7.114679341675389,7.4899282104758615,7.857296732094994,9.46897016675373,7.464901270989191,7.484884768493535
RPP38,2.560714954474479,3.809671058398283,4.162692532685417,4.502075956045791,6.085976949073639,4.169040720623755,4.170824141242212
RPS5,7.644433152406245,10.040082430252959,10.430243313874945,10.847625038110134,12.568074869523228,10.433509067498155,10.428823603911573
RPS6,7.931151166126636,9.958773701933463,10.477707423861997,11.024861187855215,12.714052286640422,10.479824613597682,10.483470784481046
RPS6KA1,0.4436066514756146,3.9749878931105895,4.5453506448223,5.151067281730861,7.320665184122514,4.554569789661238,4.584265498614993
RRAGA,0.3448284969974411,4.955123176713685,5.478485777245098,5.94608748821972,7.884781054471287,5.431075091194674,5.446316766716214
RRP12,1.918386234446348,4.142413437873741,4.609104574117069,5.019923798649501,6.532005193790571,4.580620710359091,4.58735331681016
RRP1B,1.6735564239901446,3.9710831622741085,4.4269356196483365,4.910612617567544,7.94632147710713,4.44597099735471,4.448402955393628
RRP8,1.752748591407134,3.2611545254229184,3.630507737491996,3.937344392150232,5.199672344836364,3.595437561079077,3.600450455614335
RRS1,2.361768359419153,4.796882795379856,5.245267466519513,5.670514622716974,7.397974049326774,5.223399153799192,5.233998658140885
RSU1,1.599317793698226,4.534029836139176,5.0874625916490785,5.625488435465237,8.813845309571791,5.099992246806823,5.102854633754702
RTN2,0.2868811477881615,2.038259772862899,2.91456452349394,3.793895882548878,6.291308859828971,2.9674791526797377,2.9674791526797377
RUVBL1,2.488000770834068,5.999097980795401,6.40684274463592,6.7928184653716075,8.327328082629952,6.374228577987339,6.390027834757706
